unit,x,y,food,frozen food,office supplies,furniture,daily necessities
A814,184,4,0,0,0,0,0
A815,185,4,0,0,0,0,0
A816,186,4,0,0,0,0,0
A817,187,4,0,0,0,0,0
A818,188,4,0,0,0,0,0
A819,189,4,0,0,0,0,0
A820,190,4,0,0,0,0,0
A821,191,4,0,0,0,0,0
A822,192,4,0,0,0,0,0
A823,193,4,0,0,0,0,0
A824,194,4,0,0,0,0,0
A825,195,4,0,0,0,0,0
A826,196,4,0,0,0,0,0
A827,197,4,0,0,0,0,0
A828,198,4,0,0,0,0,0
A829,199,4,0,0,0,0,0
A830,200,4,0,0,0,0,0
A831,201,4,0,0,0,0,0
A832,202,4,0,0,0,0,0
A833,203,4,0,0,0,0,0
A834,204,4,0,0,0,0,0
A835,205,4,0,0,0,0,0
A836,206,4,0,0,0,0,0
A837,207,4,0,0,0,0,0
A838,208,4,0,0,0,0,0
A839,209,4,0,0,0,0,0
A840,210,4,0,0,0,0,0
A841,1,5,0,0,0,0,0
A842,2,5,0,0,0,0,0
A843,3,5,0,0,0,0,0
A844,4,5,0,0,0,0,0
A845,5,5,0,0,0,0,0
A846,6,5,0,0,0,0,0
A847,7,5,0,0,0,0,0
A848,8,5,0,0,0,0,0
A849,9,5,0,0,0,0,0
A850,10,5,0,0,0,0,0
A851,11,5,0,0,0,0,0
A852,12,5,0,0,0,0,0
A853,13,5,0,0,0,0,0
A854,14,5,0,0,0,0,0
A855,15,5,0,0,0,0,0
A856,16,5,0,0,0,0,0
A857,17,5,0,0,0,0,0
A858,18,5,0,0,0,0,0
A859,19,5,0,0,0,0,0
A860,20,5,0,0,0,0,0
A861,21,5,0,0,0,0,0
A862,22,5,0,0,0,0,0
A863,23,5,0,0,0,0,0
A864,24,5,0,0,0,0,0
A865,25,5,0,0,0,0,0
A866,26,5,0,0,0,0,0
A867,27,5,0,0,0,0,0
A868,28,5,0,0,0,0,0
A869,29,5,0,0,0,0,0
A870,30,5,0,0,0,0,0
A871,31,5,0,0,0,0,0
A872,32,5,0,0,0,0,0
A873,33,5,0,0,0,0,0
A874,34,5,0,0,0,0,0
A875,35,5,0,0,0,0,0
A876,36,5,0,0,0,0,0
A877,37,5,0,0,0,0,0
A878,38,5,0,0,0,0,0
A879,39,5,0,0,0,0,0
A880,40,5,0,0,0,0,0
A881,41,5,0,0,0,0,0
A882,42,5,0,0,0,0,0
A883,43,5,0,0,0,0,0
A884,44,5,0,0,0,0,0
A885,45,5,0,0,0,0,0
A886,46,5,0,0,0,0,0
A887,47,5,0,0,0,0,0
A888,48,5,0,0,0,0,0
A889,49,5,0,0,0,0,0
A890,50,5,0,0,0,0,0
A891,51,5,0,0,0,0,0
A892,52,5,0,0,0,0,0
A893,53,5,0,0,0,0,0
A894,54,5,0,0,0,0,0
A895,55,5,0,0,0,0,0
A896,56,5,0,0,0,0,0
A897,57,5,0,0,0,0,0
A898,58,5,0,0,0,0,0
A899,59,5,0,0,0,0,0
A900,60,5,0,0,0,0,0
A901,61,5,0,0,0,0,0
A902,62,5,0,0,0,0,0
A903,63,5,0,0,0,0,0
A904,64,5,0,0,0,0,0
A905,65,5,0,0,0,0,0
A906,66,5,0,0,0,0,0
A907,67,5,0,0,0,0,0
A908,68,5,0,0,0,0,0
A909,69,5,0,0,0,0,0
A910,70,5,0,0,0,0,0
A911,71,5,0,0,0,0,0
A912,72,5,0,0,0,0,0
A913,73,5,0,0,0,0,0
A914,74,5,0,0,0,0,0
A915,75,5,0,0,0,0,0
A916,76,5,0,0,0,0,0
A917,77,5,0,0,0,0,0
A918,78,5,0,0,0,0,0
A919,79,5,0,0,0,0,0
A920,80,5,0,0,0,0,0
A921,81,5,0,0,0,0,0
A922,82,5,0,0,0,0,0
A923,83,5,0,0,0,0,0
A924,84,5,0,0,0,0,0
A925,85,5,0,0,0,0,0
A926,86,5,0,0,0,0,0
A927,87,5,0,0,0,0,0
A928,88,5,0,0,0,0,0
A929,89,5,0,0,0,0,0
A930,90,5,0,0,0,0,0
A931,91,5,0,0,0,0,0
A932,92,5,0,0,0,0,0
A933,93,5,0,0,0,0,0
A934,94,5,0,0,0,0,0
A935,95,5,0,0,0,0,0
A936,96,5,0,0,0,0,0
A937,97,5,0,0,0,0,0
A938,98,5,0,0,0,0,0
A939,99,5,0,0,0,0,0
A940,100,5,0,0,0,0,0
A941,101,5,0,0,0,0,0
A942,102,5,0,0,0,0,0
A943,103,5,0,0,0,0,0
A944,104,5,0,0,0,0,0
A945,105,5,0,0,0,0,0
A946,106,5,0,0,0,0,0
A947,107,5,0,0,0,0,0
A948,108,5,0,0,0,0,0
A949,109,5,0,0,0,0,0
A950,110,5,0,0,0,0,0
A951,111,5,0,0,0,0,0
A952,112,5,0,0,0,0,0
A953,113,5,0,0,0,0,0
A954,114,5,0,0,0,0,0
A955,115,5,0,0,0,0,0
A956,116,5,0,0,0,0,0
A957,117,5,0,0,0,0,0
A958,118,5,0,0,0,0,0
A959,119,5,0,0,0,0,0
A960,120,5,0,0,0,0,0
A961,121,5,0,0,0,0,0
A962,122,5,0,0,0,0,0
A963,123,5,0,0,0,0,0
A964,124,5,0,0,0,0,0
A965,125,5,0,0,0,0,0
A966,126,5,0,0,0,0,0
A967,127,5,0,0,0,0,0
A968,128,5,0,0,0,0,0
A969,129,5,0,0,0,0,0
A970,130,5,0,0,0,0,0
A971,131,5,0,0,0,0,0
A972,132,5,0,0,0,0,0
A973,133,5,0,0,0,0,0
A974,134,5,0,0,0,0,0
A975,135,5,0,0,0,0,0
A976,136,5,0,0,0,0,0
A977,137,5,0,0,0,0,0
A978,138,5,0,0,0,0,0
A979,139,5,0,0,0,0,0
A980,140,5,0,0,0,0,0
A981,141,5,0,0,0,0,0
A982,142,5,0,0,0,0,0
A983,143,5,0,0,0,0,0
A984,144,5,0,0,0,0,0
A985,145,5,0,0,0,0,0
A986,146,5,0,0,0,0,0
A987,147,5,0,0,0,0,0
A988,148,5,0,0,0,0,0
A989,149,5,0,0,0,0,0
A990,150,5,0,0,0,0,0
A991,151,5,0,0,0,0,0
A992,152,5,0,0,0,0,0
A993,153,5,0,0,0,0,0
A994,154,5,0,0,0,0,0
A995,155,5,0,0,0,0,0
A996,156,5,0,0,0,0,0
A997,157,5,0,0,0,0,0
A998,158,5,0,0,0,0,0
A999,159,5,0,0,0,0,0
A1000,160,5,0,0,0,0,0
A1001,161,5,0,0,0,0,0
A1002,162,5,0,0,0,0,0
A1003,163,5,0,0,0,0,0
A1004,164,5,0,0,0,0,0
A1005,165,5,0,0,0,0,0
A1006,166,5,0,0,0,0,0
A1007,167,5,0,0,0,0,0
A1008,168,5,0,0,0,0,0
A1009,169,5,0,0,0,0,0
A1010,170,5,0,0,0,0,0
A1011,171,5,0,0,0,0,0
A1012,172,5,0,0,0,0,0
A1013,173,5,0,0,0,0,0
A1014,174,5,0,0,0,0,0
A1015,175,5,0,0,0,0,0
A1016,176,5,0,0,0,0,0
A1017,177,5,0,0,0,0,0
A1018,178,5,0,0,0,0,0
A1019,179,5,0,0,0,0,0
A1020,180,5,0,0,0,0,0
A1021,181,5,0,0,0,0,0
A1022,182,5,0,0,0,0,0
A1023,183,5,0,0,0,0,0
A1024,184,5,0,0,0,0,0
A1025,185,5,0,0,0,0,0
A1026,186,5,0,0,0,0,0
A1027,187,5,0,0,0,0,0
A1028,188,5,0,0,0,0,0
A1029,189,5,0,0,0,0,0
A1030,190,5,0,0,0,0,0
A1031,191,5,0,0,0,0,0
A1032,192,5,0,0,0,0,0
A1033,193,5,0,0,0,0,0
A1034,194,5,0,0,0,0,0
A1035,195,5,0,0,0,0,0
A1036,196,5,0,0,0,0,0
A1037,197,5,0,0,0,0,0
A1038,198,5,0,0,0,0,0
A1039,199,5,0,0,0,0,0
A1040,200,5,0,0,0,0,0
A1041,201,5,0,0,0,0,0
A1042,202,5,0,0,0,0,0
A1043,203,5,0,0,0,0,0
A1044,204,5,0,0,0,0,0
A1045,205,5,0,0,0,0,0
A1046,206,5,0,0,0,0,0
A1047,207,5,0,0,0,0,0
A1048,208,5,0,0,0,0,0
A1049,209,5,0,0,0,0,0
A1050,210,5,0,0,0,0,0
A1051,1,6,0,0,0,0,0
A1052,2,6,0,0,0,0,0
A1053,3,6,0,0,0,0,0
A1054,4,6,0,0,0,0,0
A1055,5,6,0,0,0,0,0
A1056,6,6,0,0,0,0,0
A1057,7,6,0,0,0,0,0
A1058,8,6,0,0,0,0,0
A1059,9,6,0,0,0,0,0
A1060,10,6,0,0,0,0,0
A1061,11,6,0,0,0,0,0
A1062,12,6,0,0,0,0,0
A1063,13,6,0,0,0,0,0
A1064,14,6,0,0,0,0,0
A1065,15,6,0,0,0,0,0
A1066,16,6,0,0,0,0,0
A1067,17,6,0,0,0,0,0
A1068,18,6,0,0,0,0,0
A1069,19,6,0,0,0,0,0
A1070,20,6,0,0,0,0,0
A1071,21,6,0,0,0,0,0
A1072,22,6,0,0,0,0,0
A1073,23,6,0,0,0,0,0
A1074,24,6,0,0,0,0,0
A1075,25,6,0,0,0,0,0
A1076,26,6,0,0,0,0,0
A1077,27,6,0,0,0,0,0
A1078,28,6,0,0,0,0,0
A1079,29,6,0,0,0,0,0
A1080,30,6,0,0,0,0,0
A1081,31,6,0,0,0,0,0
A1082,32,6,0,0,0,0,0
A1083,33,6,0,0,0,0,0
A1084,34,6,0,0,0,0,0
A1085,35,6,0,0,0,0,0
A1086,36,6,0,0,0,0,0
A1087,37,6,0,0,0,0,0
A1088,38,6,0,0,0,0,0
A1089,39,6,0,0,0,0,0
A1090,40,6,0,0,0,0,0
A1091,41,6,0,0,0,0,0
A1092,42,6,0,0,0,0,0
A1093,43,6,0,0,0,0,0
A1094,44,6,0,0,0,0,0
A1095,45,6,0,0,0,0,0
A1096,46,6,0,0,0,0,0
A1097,47,6,0,0,0,0,0
A1098,48,6,0,0,0,0,0
A1099,49,6,0,0,0,0,0
A1100,50,6,0,0,0,0,0
A1101,51,6,0,0,0,0,0
A1102,52,6,0,0,0,0,0
A1103,53,6,0,0,0,0,0
A1104,54,6,0,0,0,0,0
A1105,55,6,0,0,0,0,0
A1106,56,6,0,0,0,0,0
A1107,57,6,0,0,0,0,0
A1108,58,6,0,0,0,0,0
A1109,59,6,0,0,0,0,0
A1110,60,6,0,0,0,0,0
A1111,61,6,0,0,0,0,0
A1112,62,6,0,0,0,0,0
A1113,63,6,0,0,0,0,0
A1114,64,6,0,0,0,0,0
A1115,65,6,0,0,0,0,0
A1116,66,6,0,0,0,0,0
A1117,67,6,0,0,0,0,0
A1118,68,6,0,0,0,0,0
A1119,69,6,0,0,0,0,0
A1120,70,6,0,0,0,0,0
A1121,71,6,0,0,0,0,0
A1122,72,6,0,0,0,0,0
A1123,73,6,0,0,0,0,0
A1124,74,6,0,0,0,0,0
A1125,75,6,0,0,0,0,0
A1126,76,6,0,0,0,0,0
A1127,77,6,0,0,0,0,0
A1128,78,6,0,0,0,0,0
A1129,79,6,0,0,0,0,0
A1130,80,6,0,0,0,0,0
A1131,81,6,0,0,0,0,0
A1132,82,6,0,0,0,0,0
A1133,83,6,0,0,0,0,0
A1134,84,6,0,0,0,0,0
A1135,85,6,0,0,0,0,0
A1136,86,6,0,0,0,0,0
A1137,87,6,0,0,0,0,0
A1138,88,6,0,0,0,0,0
A1139,89,6,0,0,0,0,0
A1140,90,6,0,0,0,0,0
A1141,91,6,0,0,0,0,0
A1142,92,6,0,0,0,0,0
A1143,93,6,0,0,0,0,0
A1144,94,6,0,0,0,0,0
A1145,95,6,0,0,0,0,0
A1146,96,6,0,0,0,0,0
A1147,97,6,0,0,0,0,0
A1148,98,6,0,0,0,0,0
A1149,99,6,0,0,0,0,0
A1150,100,6,0,0,0,0,0
A1151,101,6,0,0,0,0,0
A1152,102,6,0,0,0,0,0
A1153,103,6,0,0,0,0,0
A1154,104,6,0,0,0,0,0
A1155,105,6,0,0,0,0,0
A1156,106,6,0,0,0,0,0
A1157,107,6,0,0,0,0,0
A1158,108,6,0,0,0,0,0
A1159,109,6,0,0,0,0,0
A1160,110,6,0,0,0,0,0
A1161,111,6,0,0,0,0,0
A1162,112,6,0,0,0,0,0
A1163,113,6,0,0,0,0,0
A1164,114,6,0,0,0,0,0
A1165,115,6,0,0,0,0,0
A1166,116,6,0,0,0,0,0
A1167,117,6,0,0,0,0,0
A1168,118,6,0,0,0,0,0
A1169,119,6,0,0,0,0,0
A1170,120,6,0,0,0,0,0
A1171,121,6,0,0,0,0,0
A1172,122,6,0,0,0,0,0
A1173,123,6,0,0,0,0,0
A1174,124,6,0,0,0,0,0
A1175,125,6,0,0,0,0,0
A1176,126,6,0,0,0,0,0
A1177,127,6,0,0,0,0,0
A1178,128,6,0,0,0,0,0
A1179,129,6,0,0,0,0,0
A1180,130,6,0,0,0,0,0
A1181,131,6,0,0,0,0,0
A1182,132,6,0,0,0,0,0
A1183,133,6,0,0,0,0,0
A1184,134,6,0,0,0,0,0
A1185,135,6,0,0,0,0,0
A1186,136,6,0,0,0,0,0
A1187,137,6,0,0,0,0,0
A1188,138,6,0,0,0,0,0
A1189,139,6,0,0,0,0,0
A1190,140,6,0,0,0,0,0
A1191,141,6,0,0,0,0,0
A1192,142,6,0,0,0,0,0
A1193,143,6,0,0,0,0,0
A1194,144,6,0,0,0,0,0
A1195,145,6,0,0,0,0,0
A1196,146,6,0,0,0,0,0
A1197,147,6,0,0,0,0,0
A1198,148,6,0,0,0,0,0
A1199,149,6,0,0,0,0,0
A1200,150,6,0,0,0,0,0
A1201,151,6,0,0,0,0,0
A1202,152,6,0,0,0,0,0
A1203,153,6,0,0,0,0,0
A1204,154,6,0,0,0,0,0
A1205,155,6,0,0,0,0,0
A1206,156,6,0,0,0,0,0
A1207,157,6,0,0,0,0,0
A1208,158,6,0,0,0,0,0
A1209,159,6,0,0,0,0,0
A1210,160,6,0,0,0,0,0
A1211,161,6,0,0,0,0,0
A1212,162,6,0,0,0,0,0
A1213,163,6,0,0,0,0,0
A1214,164,6,0,0,0,0,0
A1215,165,6,0,0,0,0,0
A1216,166,6,0,0,0,0,0
A1217,167,6,0,0,0,0,0
A1218,168,6,0,0,0,0,0
A1219,169,6,0,0,0,0,0
A1220,170,6,0,0,0,0,0
A1221,171,6,0,0,0,0,0
A1222,172,6,0,0,0,0,0
A1223,173,6,0,0,0,0,0
A1224,174,6,0,0,0,0,0
A1225,175,6,0,0,0,0,0
A1226,176,6,0,0,0,0,0
A1227,177,6,0,0,0,0,0
A1228,178,6,0,0,0,0,0
A1229,179,6,0,0,0,0,0
A1230,180,6,0,0,0,0,0
A1231,181,6,0,0,0,0,0
A1232,182,6,0,0,0,0,0
A1233,183,6,0,0,0,0,0
A1234,184,6,0,0,0,0,0
A1235,185,6,0,0,0,0,0
A1236,186,6,0,0,0,0,0
A1237,187,6,0,0,0,0,0
A1238,188,6,0,0,0,0,0
A1239,189,6,0,0,0,0,0
A1240,190,6,0,0,0,0,0
A1241,191,6,0,0,0,0,0
A1242,192,6,0,0,0,0,0
A1243,193,6,0,0,0,0,0
A1244,194,6,0,0,0,0,0
A1245,195,6,0,0,0,0,0
A1246,196,6,0,0,0,0,0
A1247,197,6,0,0,0,0,0
A1248,198,6,0,0,0,0,0
A1249,199,6,0,0,0,0,0
A1250,200,6,0,0,0,0,0
A1251,201,6,0,0,0,0,0
A1252,202,6,0,0,0,0,0
A1253,203,6,0,0,0,0,0
A1254,204,6,0,0,0,0,0
A1255,205,6,0,0,0,0,0
A1256,206,6,0,0,0,0,0
A1257,207,6,0,0,0,0,0
A1258,208,6,0,0,0,0,0
A1259,209,6,0,0,0,0,0
A1260,210,6,0,0,0,0,0
A1261,1,7,0,0,0,0,0
A1262,2,7,0,0,0,0,0
A1263,3,7,0,0,0,0,0
A1264,4,7,0,0,0,0,0
A1265,5,7,0,0,0,0,0
A1266,6,7,0,0,0,0,0
A1267,7,7,0,0,0,0,0
A1268,8,7,0,0,0,0,0
A1269,9,7,0,0,0,0,0
A1270,10,7,0,0,0,0,0
A1271,11,7,0,0,0,0,0
A1272,12,7,0,0,0,0,0
A1273,13,7,0,0,0,0,0
A1274,14,7,0,0,0,0,0
A1275,15,7,0,0,0,0,0
A1276,16,7,0,0,0,0,0
A1277,17,7,0,0,0,0,0
A1278,18,7,0,0,0,0,0
A1279,19,7,0,0,0,0,0
A1280,20,7,0,0,0,0,0
A1281,21,7,0,0,0,0,0
A1282,22,7,0,0,0,0,0
A1283,23,7,0,0,0,0,0
A1284,24,7,0,0,0,0,0
A1285,25,7,0,0,0,0,0
A1286,26,7,0,0,0,0,0
A1287,27,7,0,0,0,0,0
A1288,28,7,0,0,0,0,0
A1289,29,7,0,0,0,0,0
A1290,30,7,0,0,0,0,0
A1291,31,7,0,0,0,0,0
A1292,32,7,0,0,0,0,0
A1293,33,7,0,0,0,0,0
A1294,34,7,0,0,0,0,0
A1295,35,7,0,0,0,0,0
A1296,36,7,0,0,0,0,0
A1297,37,7,0,0,0,0,0
A1298,38,7,0,0,0,0,0
A1299,39,7,0,0,0,0,0
A1300,40,7,0,0,0,0,0
A1301,41,7,0,0,0,0,0
A1302,42,7,0,0,0,0,0
A1303,43,7,0,0,0,0,0
A1304,44,7,0,0,0,0,0
A1305,45,7,0,0,0,0,0
A1306,46,7,0,0,0,0,0
A1307,47,7,0,0,0,0,0
A1308,48,7,0,0,0,0,0
A1309,49,7,0,0,0,0,0
A1310,50,7,0,0,0,0,0
A1311,51,7,0,0,0,0,0
A1312,52,7,0,0,0,0,0
A1313,53,7,0,0,0,0,0
A1314,54,7,0,0,0,0,0
A1315,55,7,0,0,0,0,0
A1316,56,7,0,0,0,0,0
A1317,57,7,0,0,0,0,0
A1318,58,7,0,0,0,0,0
A1319,59,7,0,0,0,0,0
A1320,60,7,0,0,0,0,0
A1321,61,7,0,0,0,0,0
A1322,62,7,0,0,0,0,0
A1323,63,7,0,0,0,0,0
A1324,64,7,0,0,0,0,0
A1325,65,7,0,0,0,0,0
A1326,66,7,0,0,0,0,0
A1327,67,7,0,0,0,0,0
A1328,68,7,0,0,0,0,0
A1329,69,7,0,0,0,0,0
A1330,70,7,0,0,0,0,0
A1331,71,7,0,0,0,0,0
A1332,72,7,0,0,0,0,0
A1333,73,7,0,0,0,0,0
A1334,74,7,0,0,0,0,0
A1335,75,7,0,0,0,0,0
A1336,76,7,0,0,0,0,0
A1337,77,7,0,0,0,0,0
A1338,78,7,0,0,0,0,0
A1339,79,7,0,0,0,0,0
A1340,80,7,0,0,0,0,0
A1341,81,7,0,0,0,0,0
A1342,82,7,0,0,0,0,0
A1343,83,7,0,0,0,0,0
A1344,84,7,0,0,0,0,0
A1345,85,7,0,0,0,0,0
A1346,86,7,0,0,0,0,0
A1347,87,7,0,0,0,0,0
A1348,88,7,0,0,0,0,0
A1349,89,7,0,0,0,0,0
A1350,90,7,0,0,0,0,0
A1351,91,7,0,0,0,0,0
A1352,92,7,0,0,0,0,0
A1353,93,7,0,0,0,0,0
A1354,94,7,0,0,0,0,0
A1355,95,7,0,0,0,0,0
A1356,96,7,0,0,0,0,0
A1357,97,7,0,0,0,0,0
A1358,98,7,0,0,0,0,0
A1359,99,7,0,0,0,0,0
A1360,100,7,0,0,0,0,0
A1361,101,7,0,0,0,0,0
A1362,102,7,0,0,0,0,0
A1363,103,7,0,0,0,0,0
A1364,104,7,0,0,0,0,0
A1365,105,7,0,0,0,0,0
A1366,106,7,0,0,0,0,0
A1367,107,7,0,0,0,0,0
A1368,108,7,0,0,0,0,0
A1369,109,7,0,0,0,0,0
A1370,110,7,0,0,0,0,0
A1371,111,7,0,0,0,0,0
A1372,112,7,0,0,0,0,0
A1373,113,7,0,0,0,0,0
A1374,114,7,0,0,0,0,0
A1375,115,7,0,0,0,0,0
A1376,116,7,0,0,0,0,0
A1377,117,7,0,0,0,0,0
A1378,118,7,0,0,0,0,0
A1379,119,7,0,0,0,0,0
A1380,120,7,0,0,0,0,0
A1381,121,7,0,0,0,0,0
A1382,122,7,0,0,0,0,0
A1383,123,7,0,0,0,0,0
A1384,124,7,0,0,0,0,0
A1385,125,7,0,0,0,0,0
A1386,126,7,0,0,0,0,0
A1387,127,7,0,0,0,0,0
A1388,128,7,0,0,0,0,0
A1389,129,7,0,0,0,0,0
A1390,130,7,0,0,0,0,0
A1391,131,7,0,0,0,0,0
A1392,132,7,0,0,0,0,0
A1393,133,7,0,0,0,0,0
A1394,134,7,0,0,0,0,0
A1395,135,7,0,0,0,0,0
A1396,136,7,0,0,0,0,0
A1397,137,7,0,0,0,0,0
A1398,138,7,0,0,0,0,0
A1399,139,7,0,0,0,0,0
A1400,140,7,0,0,0,0,0
A1401,141,7,0,0,0,0,0
A1402,142,7,0,0,0,0,0
A1403,143,7,0,0,0,0,0
A1404,144,7,0,0,0,0,0
A1405,145,7,0,0,0,0,0
A1406,146,7,0,0,0,0,0
A1407,147,7,0,0,0,0,0
A1408,148,7,0,0,0,0,0
A1409,149,7,0,0,0,0,0
A1410,150,7,0,0,0,0,0
A1411,151,7,0,0,0,0,0
A1412,152,7,0,0,0,0,0
A1413,153,7,0,0,0,0,0
A1414,154,7,0,0,0,0,0
A1415,155,7,0,0,0,0,0
A1416,156,7,0,0,0,0,0
A1417,157,7,0,0,0,0,0
A1418,158,7,0,0,0,0,0
A1419,159,7,0,0,0,0,0
A1420,160,7,0,0,0,0,0
A1421,161,7,0,0,0,0,0
A1422,162,7,0,0,0,0,0
A1423,163,7,0,0,0,0,0
A1424,164,7,0,0,0,0,0
A1425,165,7,0,0,0,0,0
A1426,166,7,0,0,0,0,0
A1427,167,7,0,0,0,0,0
A1428,168,7,0,0,0,0,0
A1429,169,7,0,0,0,0,0
A1430,170,7,0,0,0,0,0
A1431,171,7,0,0,0,0,0
A1432,172,7,0,0,0,0,0
A1433,173,7,0,0,0,0,0
A1434,174,7,0,0,0,0,0
A1435,175,7,0,0,0,0,0
A1436,176,7,0,0,0,0,0
A1437,177,7,0,0,0,0,0
A1438,178,7,0,0,0,0,0
A1439,179,7,0,0,0,0,0
A1440,180,7,0,0,0,0,0
A1441,181,7,0,0,0,0,0
A1442,182,7,0,0,0,0,0
A1443,183,7,0,0,0,0,0
A1444,184,7,0,0,0,0,0
A1445,185,7,0,0,0,0,0
A1446,186,7,0,0,0,0,0
A1447,187,7,0,0,0,0,0
A1448,188,7,0,0,0,0,0
A1449,189,7,0,0,0,0,0
A1450,190,7,0,0,0,0,0
A1451,191,7,0,0,0,0,0
A1452,192,7,0,0,0,0,0
A1453,193,7,0,0,0,0,0
A1454,194,7,0,0,0,0,0
A1455,195,7,0,0,0,0,0
A1456,196,7,0,0,0,0,0
A1457,197,7,0,0,0,0,0
A1458,198,7,0,0,0,0,0
A1459,199,7,0,0,0,0,0
A1460,200,7,0,0,0,0,0
A1461,201,7,0,0,0,0,0
A1462,202,7,0,0,0,0,0
A1463,203,7,0,0,0,0,0
A1464,204,7,0,0,0,0,0
A1465,205,7,0,0,0,0,0
A1466,206,7,0,0,0,0,0
A1467,207,7,0,0,0,0,0
A1468,208,7,0,0,0,0,0
A1469,209,7,0,0,0,0,0
A1470,210,7,0,0,0,0,0
A1471,1,8,0,0,0,0,0
A1472,2,8,0,0,0,0,0
A1473,3,8,0,0,0,0,0
A1474,4,8,0,0,0,0,0
A1475,5,8,0,0,0,0,0
A1476,6,8,0,0,0,0,0
A1477,7,8,0,0,0,0,0
A1478,8,8,0,0,0,0,0
A1479,9,8,0,0,0,0,0
A1480,10,8,0,0,0,0,0
A1481,11,8,0,0,0,0,0
A1482,12,8,0,0,0,0,0
A1483,13,8,0,0,0,0,0
A1484,14,8,0,0,0,0,0
A1485,15,8,0,0,0,0,0
A1486,16,8,0,0,0,0,0
A1487,17,8,0,0,0,0,0
A1488,18,8,0,0,0,0,0
A1489,19,8,0,0,0,0,0
A1490,20,8,0,0,0,0,0
A1491,21,8,0,0,0,0,0
A1492,22,8,0,0,0,0,0
A1493,23,8,0,0,0,0,0
A1494,24,8,0,0,0,0,0
A1495,25,8,0,0,0,0,0
A1496,26,8,0,0,0,0,0
A1497,27,8,0,0,0,0,0
A1498,28,8,0,0,0,0,0
A1499,29,8,0,0,0,0,0
A1500,30,8,0,0,0,0,0
A1501,31,8,0,0,0,0,0
A1502,32,8,0,0,0,0,0
A1503,33,8,0,0,0,0,0
A1504,34,8,0,0,0,0,0
A1505,35,8,0,0,0,0,0
A1506,36,8,0,0,0,0,0
A1507,37,8,0,0,0,0,0
A1508,38,8,0,0,0,0,0
A1509,39,8,0,0,0,0,0
A1510,40,8,0,0,0,0,0
A1511,41,8,0,0,0,0,0
A1512,42,8,0,0,0,0,0
A1513,43,8,0,0,0,0,0
A1514,44,8,0,0,0,0,0
A1515,45,8,0,0,0,0,0
A1516,46,8,0,0,0,0,0
A1517,47,8,0,0,0,0,0
A1518,48,8,0,0,0,0,0
A1519,49,8,0,0,0,0,0
A1520,50,8,0,0,0,0,0
A1521,51,8,0,0,0,0,0
A1522,52,8,0,0,0,0,0
A1523,53,8,0,0,0,0,0
A1524,54,8,0,0,0,0,0
A1525,55,8,0,0,0,0,0
A1526,56,8,0,0,0,0,0
A1527,57,8,0,0,0,0,0
A1528,58,8,0,0,0,0,0
A1529,59,8,0,0,0,0,0
A1530,60,8,0,0,0,0,0
A1531,61,8,0,0,0,0,0
A1532,62,8,0,0,0,0,0
A1533,63,8,0,0,0,0,0
A1534,64,8,0,0,0,0,0
A1535,65,8,0,0,0,0,0
A1536,66,8,0,0,0,0,0
A1537,67,8,0,0,0,0,0
A1538,68,8,0,0,0,0,0
A1539,69,8,0,0,0,0,0
A1540,70,8,0,0,0,0,0
A1541,71,8,0,0,0,0,0
A1542,72,8,0,0,0,0,0
A1543,73,8,0,0,0,0,0
A1544,74,8,0,0,0,0,0
A1545,75,8,0,0,0,0,0
A1546,76,8,0,0,0,0,0
A1547,77,8,0,0,0,0,0
A1548,78,8,0,0,0,0,0
A1549,79,8,0,0,0,0,0
A1550,80,8,0,0,0,0,0
A1551,81,8,0,0,0,0,0
A1552,82,8,0,0,0,0,0
A1553,83,8,0,0,0,0,0
A1554,84,8,0,0,0,0,0
A1555,85,8,0,0,0,0,0
A1556,86,8,0,0,0,0,0
A1557,87,8,0,0,0,0,0
A1558,88,8,0,0,0,0,0
A1559,89,8,0,0,0,0,0
A1560,90,8,0,0,0,0,0
A1561,91,8,0,0,0,0,0
A1562,92,8,0,0,0,0,0
A1563,93,8,0,0,0,0,0
A1564,94,8,0,0,0,0,0
A1565,95,8,0,0,0,0,0
A1566,96,8,0,0,0,0,0
A1567,97,8,0,0,0,0,0
A1568,98,8,0,0,0,0,0
A1569,99,8,0,0,0,0,0
A1570,100,8,0,0,0,0,0
A1571,101,8,0,0,0,0,0
A1572,102,8,0,0,0,0,0
A1573,103,8,0,0,0,0,0
A1574,104,8,0,0,0,0,0
A1575,105,8,0,0,0,0,0
A1576,106,8,0,0,0,0,0
A1577,107,8,0,0,0,0,0
A1578,108,8,0,0,0,0,0
A1579,109,8,0,0,0,0,0
A1580,110,8,0,0,0,0,0
A1581,111,8,0,0,0,0,0
A1582,112,8,0,0,0,0,0
A1583,113,8,0,0,0,0,0
A1584,114,8,0,0,0,0,0
A1585,115,8,0,0,0,0,0
A1586,116,8,0,0,0,0,0
A1587,117,8,0,0,0,0,0
A1588,118,8,0,0,0,0,0
A1589,119,8,0,0,0,0,0
A1590,120,8,0,0,0,0,0
A1591,121,8,0,0,0,0,0
A1592,122,8,0,0,0,0,0
A1593,123,8,0,0,0,0,0
A1594,124,8,0,0,0,0,0
A1595,125,8,0,0,0,0,0
A1596,126,8,0,0,0,0,0
A1597,127,8,0,0,0,0,0
A1598,128,8,0,0,0,0,0
A1599,129,8,0,0,0,0,0
